"gwa.id" "Genet" "SerialNo" "Unique.ID" "Block" "Row" "Position" "Latitude" "Longitude" "Min.per.Tree" "Harmandia" "Phyllocolpa" "Petiole.Gall" "Leaf.Edge.Mine" "Blotch.Mine" "Lombardy.Mine" "Weevil.Mine" "Blackmine" "Cottonwood.Leaf.Mine" "Casebearer.Moth" "Leafhoppers" "Green.Aphids" "Smokey.Aphids" "Ants" "Pale.Green.Notodontid" "Aspen.Leaf.Beetle" "Green.Sawfly" "Cotton.Scale" "Survey.Year" "survey.event" "Date" "Sex.Genet" "PlantingDate" "Volume" "ALA.all" "SLA.all" "BBreakDegDay.all" "EFNMean.all" "CTsum" "PGsum" "Npct.all" "Cpct.all" "thunderstorm.event" "avg.temp_F" "rain.event" "fog.event"
"UME_303602_P09_WE03" "79" "896" "896_jun17" "3" "D" "28" 44.66697683 -89.56484119 4 2 1 0 3 0 0 0 0 0 0 2 0 10 2 0 0 0 0 "2017" "jun17" 2017-06-14 "F" "9/9/2010" 18.6 17.26 129.38 252.7 0.08 15.06 2.83 NA NA "1" 79 "1" "0"
"UME_303602_P09_WC02" "31" "917" "917_jun17" "3" "E" "21" 43.53781724 -89.56943894 4 3 0 0 0 0 1 1 0 0 0 0 4 0 0 0 11 0 0 "2017" "jun17" 2017-06-14 NA "9/9/2010" 17.4 11.62 131.03 252.7 1.08 14.41 6.77 NA NA "1" 79 "1" "0"
"UME_303602_P10_WF03" "215" "823" "823_jun17" "3" "B" "11" 45.86230893 -89.56414379 6 0 0 0 1 0 0 0 0 0 0 1 0 85 3 0 0 0 0 "2017" "jun17" 2017-06-14 "M" "9/9/2010" 11.6 14.2 140.98 252.7 0.75 15.33 5.26 NA NA "1" 79 "1" "0"
"UME_303602_P10_WE01" "198" "890" "890_jun17" "3" "D" "22" 45.59518088 -89.56414379 6 2 4 0 2 1 1 0 0 1 0 2 0 0 2 0 0 1 0 "2017" "jun17" 2017-06-14 "F" "9/9/2010" 38 21.68 156.52 272.5 0.08 13.18 4.7 NA NA "1" 79 "1" "0"
"UME_303602_P09_WG08" "124" "924" "924_jun17" "3" "E" "28" 45.23540314 -89.56484119 7 0 1 0 0 0 0 0 0 0 0 0 11 0 5 0 0 0 0 "2017" "jun17" 2017-06-14 NA "9/9/2010" 91.8 14.84 160.98 213.1 0.17 11.3 6.5 NA NA "1" 79 "1" "0"
"UME_303602_P12_WB09" "370" "824" "824_jun17" "3" "B" "12" 45.82804696 -89.56414379 4 0 8 0 0 0 0 0 0 0 1 2 0 0 8 0 4 0 0 "2017" "jun17" 2017-06-14 "M" "7/1/2011" 13.4 10.85 139.4 265.8 0 14.13 2.45 NA NA "1" 79 "1" "0"
"UME_303602_P10_WB12" "171" "955" "955_jun17" "3" "G" "3" 45.85420465 -89.56414379 6 0 1 0 1 1 0 2 1 0 1 2 0 0 2 0 0 1 0 "2017" "jun17" 2017-06-14 "F" "9/9/2010" 47.7 21.78 145.64 218.1 0.17 12.31 4.59 NA NA "1" 79 "1" "0"
"UME_303602_P13_WF10" "649" "1452" "1452_jun17" "4" "J" "24" 42.85586133 -89.56890112 8 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 "2017" "jun17" 2017-06-14 "F" "6/13/2012" 32.6 15.98 196.93 252.7 0.25 7.33 0 NA NA "1" 79 "1" "0"
"UME_303602_P14_WG09" "281" "828" "828_jun17" "3" "B" "16" 46.07216549 -89.56414379 3 0 4 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 "2017" "jun17" 2017-06-14 NA "8/10/2012" 5.6 13.69 133.74 252.7 0 14.41 6.58 NA NA "1" 79 "1" "0"
"UME_303602_P14_WA04" "740" "883" "883_jun17" "3" "D" "15" 45.89006596 -89.56414379 3 0 1 0 3 0 0 1 0 0 1 0 0 0 4 0 0 0 0 "2017" "jun17" 2017-06-14 "M" "6/13/2012" 1.5 18.99 111.91 213.1 1.17 17.52 7.43 NA NA "1" 79 "1" "0"
"UME_303602_P09_WH08" "141" "1441" "1441_jun17" "4" "J" "13" 45.19191332 -89.56484119 4 0 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 "2017" "jun17" 2017-06-14 "M" "7/1/2012" 28.3 15.35 152.56 244.1 0.33 11.91 4.5 NA NA "1" 79 "1" "0"
"UME_303602_P11_WA10" "269" "1508" "1508_jun17" "4" "L" "24" 46.00636657 -89.56414379 6 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 "2017" "jun17" 2017-06-14 "F" "9/9/2010" 47.8 21.88 154.73 252.7 0.33 9.05 8.44 NA NA "1" 79 "1" "0"
"UME_303602_P13_WE02" "612" "910" "910_jun17" "3" "E" "14" 42.85647012 -89.56890112 3 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 "2017" "jun17" 2017-06-14 NA "6/13/2012" 8.1 11.42 128.21 222.9 1.5 10.23 7.04 NA NA "1" 79 "1" "0"
"UME_303602_P09_WH11" "144" "1436" "1436_jun17" "4" "J" "8" 44.8670341 -89.56484119 6 0 6 0 0 0 1 0 0 0 0 1 17 0 5 0 0 1 1 "2017" "jun17" 2017-06-14 NA "9/9/2010" 60.4 19.84 147.56 228.2 0 12.11 2.53 NA NA "1" 79 "1" "0"
"UME_303602_P11_WF08" "351" "1288" "1288_jun17" "4" "D" "28" 45.83739486 -89.56414379 7 1 3 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 "2017" "jun17" 2017-06-14 "M" "9/9/2010" 34.4 11.17 123.95 222.9 1.75 12.09 5.31 NA NA "1" 79 "1" "0"
"UME_303602_P10_WE10" "208" "1479" "1479_jun17" "4" "K" "23" 45.86043926 -89.56414379 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-14 NA "7/1/2012" 24.4 9.83 160.5 252.7 0 6.46 10.56 NA NA "1" 79 "1" "0"
"UME_303602_P10_WH09" "252" "1476" "1476_jun17" "4" "K" "20" 45.86012368 -89.56414379 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-14 "M" "9/9/2010" 39 19.68 127.1 252.7 0.83 9.46 7.01 NA NA "1" 79 "1" "0"
"UME_303602_P10_WE06" "204" "1455" "1455_jun17" "4" "J" "27" 45.89427837 -89.56414379 5 1 2 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 "2017" "jun17" 2017-06-14 "F" "9/9/2010" 28.8 14.08 129.73 273.4 0 8.51 7.96 NA NA "1" 79 "1" "0"
"UME_303602_P14_WB09" "763" "1512" "1512_jun17" "4" "L" "28" 45.88533662 -89.56414379 4 0 1 0 0 0 0 0 0 0 0 3 0 0 2 0 0 0 1 "2017" "jun17" 2017-06-14 NA "7/1/2012" 5.7 12.64 116.51 222.9 0.33 8 11.68 NA NA "1" 79 "1" "0"
"UME_303602_P10_WG03" "228" "915" "915_jun17" "3" "E" "19" 45.8622723 -89.56414379 5 0 1 0 0 0 1 0 0 0 0 0 95 0 5 0 9 0 0 "2017" "jun17" 2017-06-14 "M" "9/9/2010" 39.6 20.21 125.42 272.5 0.75 10.51 9.77 NA NA "1" 79 "1" "0"
"UME_303602_P14_WC05" "59" "1483" "1483_jun17" "4" "K" "27" 43.53286864 -89.56943894 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-14 "M" "9/9/2010" 10.9 10.65 155.5 337.6 0.17 9.76 6.11 NA NA "1" 79 "1" "0"
"UME_303602_P11_WC10" "306" "916" "916_jun17" "3" "E" "20" 45.83899753 -89.56414379 4 1 2 3 0 1 1 0 0 0 0 2 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-14 "F" "9/9/2010" 15.8 17.56 145.39 265.8 0.17 4.13 12.52 NA NA "1" 79 "1" "0"
"UME_303602_P13_WG03" "701" "825" "825_jun17" "3" "B" "13" 45.53604763 -89.56414379 4 0 3 0 0 0 2 0 3 0 0 0 0 0 2 1 0 0 0 "2017" "jun17" 2017-06-14 NA "6/13/2012" 17.6 14.56 154.18 276.2 0.08 10.35 2.67 NA NA "1" 79 "1" "0"
"UME_303602_P13_WC10" "553" "1480" "1480_jun17" "4" "K" "24" 44.70006856 -89.56484119 7 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-14 "M" "7/1/2011" 80.3 11.31 159.6 196.9 0.67 9.14 4.85 NA NA "1" 79 "1" "0"
"UME_303602_P09_WB11" "27" "953" "953_jun17" "3" "G" "1" 43.53886222 -89.56943894 7 2 2 1 0 2 0 0 1 0 0 4 0 35 5 0 0 2 0 "2017" "jun17" 2017-06-14 NA "9/9/2010" 49.7 22.61 134.56 244.1 0.33 9.67 8.76 NA NA "1" 79 "1" "0"
"UME_303602_P11_WF02" "342" "933" "933_jun17" "3" "F" "9" 45.80899036 -89.56414379 6 0 0 0 0 0 0 0 0 0 1 6 89 150 6 1 13 1 1 "2017" "jun17" 2017-06-14 "F" "7/1/2011" 20 12.7 150.79 228.2 0.42 15.28 2.92 NA NA "1" 79 "1" "0"
"UME_303602_P10_WE09" "207" "926" "926_jun17" "3" "F" "2" 45.86012593 -89.56414379 5 0 3 0 0 0 0 2 0 0 0 4 44 0 10 0 0 2 0 "2017" "jun17" 2017-06-14 NA "9/9/2010" 24.2 14.21 154.18 222.9 0.5 6.92 7.81 NA NA "1" 79 "1" "0"
"UME_303602_P11_WE02" "327" "862" "862_jun17" "3" "C" "22" 45.77785284 -89.56414379 5 0 2 0 0 0 0 0 0 0 0 0 4 0 2 0 0 0 0 "2017" "jun17" 2017-06-14 "M" "9/9/2010" 31.2 15.02 168.68 228.2 0.42 8.52 7.78 NA NA "1" 79 "1" "0"
"UME_303602_P09_WF03" "98" "954" "954_jun17" "3" "G" "2" 45.27797765 -89.56484119 9 1 2 0 2 2 1 1 1 0 1 1 0 80 9 2 0 0 0 "2017" "jun17" 2017-06-14 NA "9/9/2010" 69 16.4 129.23 222.9 0.67 5.91 9.54 NA NA "1" 79 "1" "0"
"UME_303602_P11_WE11" "338" "821" "821_jun17" "3" "B" "9" 45.80820493 -89.56414379 10 0 3 0 0 0 0 0 0 0 1 0 5 0 7 0 5 0 0 "2017" "jun17" 2017-06-14 NA "9/9/2010" 37.2 14.25 148.52 218.1 1 14.67 5.1 NA NA "1" 79 "1" "0"
"UME_303602_P13_WH11" "732" "911" "911_jun17" "3" "E" "15" 45.56543563 -89.56414379 3 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 "2017" "jun17" 2017-06-14 "M" "6/13/2012" 7.6 15.46 142.61 213.1 0 14.11 4.16 NA NA "1" 79 "1" "0"
"UME_303602_P11_WF05" "347" "909" "909_jun17" "3" "E" "13" 45.80852692 -89.56414379 4 0 13 0 0 0 2 1 0 0 1 2 2 0 0 0 0 0 0 "2017" "jun17" 2017-06-14 "M" "9/9/2010" 38.6 10.46 137.64 228.2 0.5 10.7 8.44 NA NA "1" 79 "1" "0"
"UME_303602_P10_WA05" "150" "885" "885_jun17" "3" "D" "17" 44.8663905 -89.56484119 5 1 3 0 0 1 0 0 0 0 0 2 0 0 2 1 0 0 0 "2017" "jun17" 2017-06-14 "F" "9/9/2010" 28.8 16.41 152.23 252.7 0.08 8.48 6.56 NA NA "1" 79 "1" "0"
"UME_303602_P10_WC11" "184" "834" "834_jun17" "3" "B" "22" 45.83377692 -89.56414379 9 2 3 0 0 0 0 0 0 0 0 2 2 3 1 0 10 1 0 "2017" "jun17" 2017-06-14 NA "9/9/2010" 37.4 15.24 171.56 188.8 0.08 6.91 6.25 NA NA "1" 79 "1" "0"
"UME_303602_P14_WF02" "381" "914" "914_jun17" "3" "E" "18" 45.82856868 -89.56414379 7 0 11 0 0 0 1 1 0 0 0 0 0 0 4 0 0 0 0 "2017" "jun17" 2017-06-14 NA "9/9/2010" 43 13.12 151.74 297.7 1.08 8.93 9.08 NA NA "1" 79 "1" "0"
"UME_303602_P13_WC09" "550" "861" "861_jun17" "3" "C" "21" 44.66068984 -89.56484119 5 3 1 0 0 0 0 0 0 1 1 4 9 22 0 0 9 0 0 "2017" "jun17" 2017-06-14 NA "7/1/2011" 17 13.61 162.86 272.5 0.25 12.24 2.64 NA NA "1" 79 "1" "0"
"UME_303602_P09_WG03" "116" "1505" "1505_jun17" "4" "L" "21" 45.26271498 -89.56484119 5 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "2017" "jun17" 2017-06-14 "M" "6/2/2011" 39.3 15.43 154.41 235.1 0.42 9.25 10.42 NA NA "1" 79 "1" "0"
"UME_303602_P13_WG11" "716" "889" "889_jun17" "3" "D" "21" 45.54239705 -89.56414379 3 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 "2017" "jun17" 2017-06-14 "M" "6/13/2012" 5.1 14.86 147.5 252.7 0.58 11.66 8.66 NA NA "1" 79 "1" "0"
"UME_303602_P11_WA02" "259" "888" "888_jun17" "3" "D" "20" 45.85989345 -89.56414379 5 0 2 1 0 1 0 0 1 0 0 2 20 0 5 0 10 0 0 "2017" "jun17" 2017-06-14 NA "9/9/2010" 35.6 16.82 137.86 213.1 0.67 11.43 3.91 NA NA "1" 79 "1" "0"
"UME_303602_P11_WF02" "342" "1516" "1516_jun17" "4" "M" "4" 45.80899036 -89.56414379 9 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 "F" "9/9/2010" 67.5 17.93 171.48 222.9 0.25 10.88 2.09 NA NA NA 78 NA NA
"UME_303602_P10_WG09" "237" "1513" "1513_jun17" "4" "M" "1" 45.85749273 -89.56414379 4 1 0 0 0 0 1 0 0 0 1 0 0 0 2 0 0 0 0 "2017" "jun17" 2017-06-15 "M" "7/1/2012" 27.9 19.57 131.54 252.7 0 8.38 9.87 NA NA NA 78 NA NA
"UME_303602_P14_WB09" "763" "1075" "1075_jun17" "3" "K" "11" 45.88533662 -89.56414379 4 0 0 0 0 0 1 0 1 0 0 0 3 0 3 0 0 0 0 "2017" "jun17" 2017-06-15 NA "7/1/2012" 9.7 15.43 144.68 213.1 1 5.37 12.27 NA NA NA 78 NA NA
"UME_303602_P11_WD01" "310" "1157" "1157_jun17" "3" "N" "9" NA NA 6 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 56.2 14.75 148.58 188.8 1 11.51 4.72 NA NA NA 78 NA NA
"UME_303602_P10_WA10" "156" "952" "952_jun17" "3" "F" "28" 45.57789425 -89.56414379 7 0 1 0 0 0 0 0 0 0 0 1 0 0 5 0 0 1 0 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 33.8 12.17 172.83 218.1 0.5 8.75 6.35 NA NA NA 78 NA NA
"UME_303602_P09_WH04" "136" "958" "958_jun17" "3" "G" "6" 45.19068063 -89.56484119 8 8 2 0 2 1 0 1 1 0 1 1 0 20 6 1 3 0 0 "2017" "jun17" 2017-06-15 "F" "9/9/2010" 59.5 17.38 158.24 222.9 0.33 2.75 11.02 NA NA NA 78 NA NA
"UME_303602_P10_WA06" "151" "1101" "1101_jun17" "3" "L" "9" 44.86615809 -89.56484119 10 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 101.2 12.02 184.33 213.1 0.08 8.24 2.54 NA NA NA 78 NA NA
"UME_303602_P10_WB07" "166" "1023" "1023_jun17" "3" "I" "15" 45.59262358 -89.56414379 4 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 "2017" "jun17" 2017-06-15 "F" "9/9/2010" 28.9 12.44 141.68 276.2 0.17 11.11 11.8 NA NA NA 78 NA NA
"UME_303602_P11_WF10" "353" "1160" "1160_jun17" "3" "N" "12" 45.83706666 -89.56414379 5 1 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 "F" "9/9/2010" 41.5 17.07 156.48 265.8 0.25 4.86 9.79 NA NA NA 78 NA NA
"UME_303602_P11_WD02" "311" "1076" "1076_jun17" "3" "K" "12" NA NA 6 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 71.2 12.01 154.68 252.7 0.58 8.21 6.45 NA NA NA 78 NA NA
"UME_303602_P11_WF09" "352" "1102" "1102_jun17" "3" "L" "10" 45.83697793 -89.56414379 9 0 5 0 1 0 0 0 0 0 0 1 4 0 1 0 0 1 0 "2017" "jun17" 2017-06-15 "F" "9/9/2010" 68.1 15.2 176.38 244.1 0.67 4.11 7.99 NA NA NA 78 NA NA
"UME_303602_P09_WF02" "96" "1056" "1056_jun17" "3" "J" "20" 45.27724384 -89.56484119 8 1 0 0 1 0 2 0 0 1 0 2 154 0 8 0 0 2 1 "2017" "jun17" 2017-06-15 NA "9/9/2010" 50.3 14.38 129.44 213.1 0.58 12.22 5.8 NA NA NA 78 NA NA
"UME_303602_P09_WF10" "109" "951" "951_jun17" "3" "F" "27" 45.28993234 -89.56484119 8 0 2 0 0 0 0 0 0 0 3 4 0 0 8 0 10 1 1 "2017" "jun17" 2017-06-15 NA "9/9/2010" 51.8 19.36 176.45 222.9 0.17 5.81 3.34 NA NA NA 78 NA NA
"UME_303602_P11_WF04" "345" "1078" "1078_jun17" "3" "K" "14" 45.80859771 -89.56414379 5 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 28 16.78 151.75 252.7 1 7.86 11.36 NA NA NA 78 NA NA
"UME_303602_P10_WF08" "220" "1514" "1514_jun17" "4" "M" "2" 45.86344239 -89.56414379 10 2 0 0 0 0 1 0 0 0 0 2 0 0 2 0 0 0 1 "2017" "jun17" 2017-06-15 NA "9/9/2010" 63.3 19.95 167.33 265.8 0.17 6.42 8.76 NA NA NA 78 NA NA
"UME_303602_P09_WH09" "142" "1084" "1084_jun17" "3" "K" "20" 45.19157328 -89.56484119 8 4 1 0 0 0 1 0 0 0 0 0 0 0 12 0 0 0 1 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 57.2 13.62 129.51 196.9 0.5 16.8 1.29 NA NA NA 78 NA NA
"UME_303602_P12_WB09" "370" "1105" "1105_jun17" "3" "L" "13" 45.82804696 -89.56414379 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 23.2 12.4 151.76 272.5 0.17 9.05 3.93 NA NA NA 78 NA NA
"UME_303602_P10_WD11" "196" "1047" "1047_jun17" "3" "J" "11" 45.59243993 -89.56414379 4 0 0 0 1 0 1 0 0 0 0 2 0 0 2 0 0 0 0 "2017" "jun17" 2017-06-15 NA "9/9/2010" 32 27.67 145.43 228.2 0.67 10.53 6.68 NA NA NA 78 NA NA
"UME_301101_P01_WA04" "Wau-2" "1524" "1524_jun17" "4" "M" "12" 44.14409421 -89.56943894 7 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 "M" "6/2/2011" 47 14.86 144.71 235.1 0.25 12.76 2.13 NA NA NA 78 NA NA
"UME_303602_P10_WD09" "194" "1523" "1523_jun17" "4" "M" "11" 45.59297533 -89.56414379 4 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 10 0 0 "2017" "jun17" 2017-06-15 NA "7/1/2012" 35.1 18.94 164.1 213.1 0.25 6.33 9.37 NA NA NA 78 NA NA
"UME_303602_P10_WC03" "174" "984" "984_jun17" "3" "H" "4" 45.85472498 -89.56414379 9 0 2 0 0 0 0 0 0 0 1 1 0 30 2 0 0 1 0 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 72.3 17.65 169.3 213.1 0.33 6.33 7.66 NA NA NA 78 NA NA
"UME_303602_P11_WH07" "380" "987" "987_jun17" "3" "H" "7" 45.8287431 -89.56414379 8 0 2 0 0 0 1 0 0 0 1 3 0 0 3 0 0 0 1 "2017" "jun17" 2017-06-15 NA "9/9/2010" 65.6 12.49 163.93 213.1 0.58 10.38 3.8 NA NA NA 78 NA NA
"UME_303602_P10_WD05" "190" "1540" "1540_jun17" "4" "M" "28" 45.58779911 -89.56414379 4 0 1 0 0 0 2 0 0 0 0 3 0 0 0 1 0 0 0 "2017" "jun17" 2017-06-15 "M" "7/1/2012" 4.6 14.17 142.01 273.4 0.5 6.57 8.91 NA NA NA 78 NA NA
"UME_303602_P10_WD08" "193" "1542" "1542_jun17" "4" "N" "2" 45.5933703 -89.56414379 0 0 2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 118.7 15.62 153.2 213.1 1.36 10.16 3.31 NA NA NA 78 NA NA
"UME_303602_P11_WC12" "309" "1019" "1019_jun17" "3" "I" "11" NA NA 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 60.3 15.27 137.9 196.9 0.08 11.78 4.59 NA NA NA 78 NA NA
"UME_303602_P13_WC02" "538" "988" "988_jun17" "3" "H" "8" 44.6277189 -89.56484119 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 "2017" "jun17" 2017-06-15 NA "7/1/2011" 39 9.84 156.95 277.6 0.33 15.14 3.75 NA NA NA 78 NA NA
"UME_303602_P12_WA07" "395" "1520" "1520_jun17" "4" "M" "8" 45.65100662 -89.56414379 4 0 3 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 "F" "6/2/2011" 36.8 14.77 145.67 252.7 0.08 7.84 3.91 NA NA NA 78 NA NA
"UME_303602_P10_WE09" "207" "1521" "1521_jun17" "4" "M" "9" 45.86012593 -89.56414379 4 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 NA "9/9/2010" 12.3 16.75 132.71 228.2 0.08 6.86 8.09 NA NA NA 78 NA NA
"UME_303602_P10_WG12" "241" "1021" "1021_jun17" "3" "I" "13" 45.85782072 -89.56414379 5 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 NA "9/9/2010" 30.2 13.44 161.98 272.5 0.08 9.35 3.46 NA NA NA 78 NA NA
"UME_303602_P14_WC06" "61" "1159" "1159_jun17" "3" "N" "11" 43.53314908 -89.56943894 7 0 0 0 0 0 0 0 0 0 0 2 25 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 73.8 15.96 184.53 285.1 0.33 7.88 6.62 NA NA NA 78 NA NA
"UME_303602_P10_WG07" "235" "811" "811_jun17" "3" "A" "27" 45.85739549 -89.56414379 6 0 4 0 0 0 0 1 0 0 0 0 5 0 0 0 12 1 1 "2017" "jun17" 2017-06-15 NA "9/9/2010" 26.2 21.29 139.4 196.9 0.83 9.66 10.51 NA NA NA 78 NA NA
"UME_303602_P11_WE09" "335" "1103" "1103_jun17" "3" "L" "11" 45.80426702 -89.56414379 8 1 0 0 1 0 3 0 0 0 0 1 0 0 11 0 0 0 0 "2017" "jun17" 2017-06-15 NA "9/9/2010" 17.8 12.06 150.29 252.7 0.33 6.6 5.46 NA NA NA 78 NA NA
"UME_303602_P09_WA05" "5" "950" "950_jun17" "3" "F" "26" 43.55074009 -89.56943894 6 0 2 0 0 0 0 0 0 0 2 4 0 0 8 0 5 0 0 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 41.4 16.17 164.49 213.1 0.25 10.32 4.71 NA NA NA 78 NA NA
"UME_303602_P14_WA05" "741" "1055" "1055_jun17" "3" "J" "19" 45.88783277 -89.56414379 4 0 2 0 0 0 0 0 0 0 0 2 0 0 3 0 0 0 0 "2017" "jun17" 2017-06-15 NA "7/1/2012" 9.9 19.04 145.6 204.7 0.17 9.55 6.36 NA NA NA 78 NA NA
"UME_303602_P14_WA11" "750" "1550" "1550_jun17" "4" "N" "10" 45.83522589 -89.56414379 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 "2017" "jun17" 2017-06-15 NA "7/1/2012" 19 17.21 119.31 218.1 0.75 4.24 9.04 NA NA NA 78 NA NA
"UME_303602_P13_WB02" "514" "960" "960_jun17" "3" "G" "8" 44.3559678 -89.56943894 8 3 3 0 0 1 0 0 0 1 0 2 0 30 2 0 2 0 0 "2017" "jun17" 2017-06-15 "M" "7/1/2011" 52.8 19.49 161.6 273.4 0 5.65 10.66 NA NA NA 78 NA NA
"UME_301101_P01_WH01" "PI-16" "1085" "1085_jun17" "3" "K" "21" 43.52789211 -89.56943894 4 1 0 0 0 0 0 0 0 0 0 0 40 0 2 0 0 1 1 "2017" "jun17" 2017-06-15 NA "7/1/2012" 18.6 17.67 130.99 213.1 0.33 6.99 6.44 NA NA NA 78 NA NA
"UME_301101_P01_WE01" "Wau-1" "1548" "1548_jun17" "4" "N" "8" 44.14408497 -89.56943894 0 5 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 "M" "7/1/2012" 35.4 14.27 150.34 272.5 0.25 3.72 6.29 NA NA NA 78 NA NA
"UME_301101_P01_WF03" "647" "1087" "1087_jun17" "3" "K" "23" 42.86294258 -89.56890112 4 5 1 0 0 0 0 0 0 0 0 0 0 190 10 0 10 0 0 "2017" "jun17" 2017-06-15 NA "6/13/2012" 11.1 11.51 162.46 228.2 0.42 4.03 9.93 NA NA NA 78 NA NA
"UME_303602_P13_WD09" "603" "1549" "1549_jun17" "4" "N" "9" 43.18944431 -89.56890112 0 6 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "2017" "jun17" 2017-06-15 NA "6/13/2012" 12.1 14.55 123.68 272.5 0.92 9.51 10.99 NA NA NA 78 NA NA
"UME_303602_P13_WB10" "532" "1537" "1537_jun17" "4" "M" "25" 44.61965056 -89.56484119 6 0 2 0 0 0 0 0 0 0 1 3 0 0 2 0 0 0 0 "2017" "jun17" 2017-06-15 "F" "7/1/2011" 71.2 17.23 146.07 265.8 0.42 6.54 6.66 NA NA NA 78 NA NA
"UME_303602_P09_WG02" "115" "1010" "1010_jun17" "3" "I" "2" 45.24102688 -89.56484119 10 9 8 0 0 0 0 0 0 1 1 1 0 0 0 1 4 1 1 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 138.7 13.24 203.22 276.2 0.17 6.72 9.99 NA NA NA 78 NA NA
"UME_303602_P13_WD09" "603" "1155" "1155_jun17" "3" "N" "7" 43.18944431 -89.56890112 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "2017" "jun17" 2017-06-15 NA "6/13/2012" 3.7 12.44 126.18 273.4 0.5 11.88 10.23 NA NA NA 78 NA NA
"UME_303602_P09_WE05" "84" "1074" "1074_jun17" "3" "K" "10" 45.26808079 -89.56484119 5 0 1 0 0 0 1 0 0 0 0 0 0 0 4 0 17 0 0 "2017" "jun17" 2017-06-15 "M" "9/9/2010" 20 16.54 161.73 265.8 0.67 4.66 6.64 NA NA NA 78 NA NA
"UME_303602_P14_WE05" "282" "1052" "1052_jun17" "3" "J" "16" 46.02438667 -89.56414379 4 0 0 0 0 0 0 0 0 0 0 3 0 35 10 0 3 1 0 "2017" "jun17" 2017-06-15 NA "7/1/2012" 31 13.04 137.64 213.1 0.42 11.26 6.23 NA NA NA 78 NA NA
